,A1,E1_a,E1_b,E1_c,E1_d,E1_e,E1_f,E1_g,E1_h,E2
2330,2,-99,-99,-99,-99,-99,1,2,-99,E1_f
2331,2,2,2,2,2,2,1,1,1,8
2332,2,2,2,2,2,2,1,2,2,E1_f
2333,2,1,2,2,2,2,2,1,2,1
2334,1,2,2,2,2,2,1,1,2,6
2335,4,1,2,2,2,2,2,1,2,1
2336,1,1,2,2,2,2,2,2,2,E1_a
2337,4,1,1,2,2,2,2,1,2,1
2338,4,2,1,2,2,1,2,2,2,5
2339,2,1,2,2,2,2,2,1,2,1
2340,1,2,2,1,1,2,2,1,2,4
2341,2,2,2,2,2,1,2,1,2,7
2342,2,1,2,2,2,2,2,1,2,1
2343,4,1,2,2,2,2,2,2,2,E1_a
2344,4,1,2,2,2,2,2,2,2,E1_a
2345,2,1,2,2,2,2,2,2,2,E1_a
2346,2,1,2,2,2,2,2,1,2,1
2347,2,2,2,2,2,2,1,2,2,E1_f
2348,1,2,2,2,2,2,1,1,-98,6
2349,2,1,1,2,2,2,2,1,2,7
2350,2,1,1,2,2,2,2,1,2,1
2351,2,2,2,2,2,1,2,1,2,7
2352,2,1,1,1,1,2,2,1,1,2
2353,2,2,2,2,2,2,1,2,2,E1_f
2354,1,2,2,2,2,2,1,2,2,E1_f
2355,4,1,2,2,2,2,2,2,2,E1_a
2356,2,1,2,2,2,2,2,1,2,7
2357,2,1,1,2,2,2,2,2,2,1
2358,2,2,2,2,2,2,2,-98,-98, 
2359,2,2,2,2,2,2,1,2,2,E1_f
2360,1,2,2,2,2,2,1,2,2,E1_f
2361,4,1,1,2,2,2,2,2,2,1
2362,2,1,2,2,2,2,2,1,2,1
2363,2,2,2,2,2,2,2,1,2,E1_g
2364,2,1,1,2,2,1,2,1,-99,2
2365,2,2,2,2,2,2,1,1,2,6
2366,2,2,2,2,2,1,1,1,2,6
2367,4,2,2,2,2,2,1,2,2,E1_f
2368,2,1,2,2,2,2,2,2,2,E1_a
2369,2,1,1,2,2,2,2,1,2,2
2370,1,2,2,2,2,2,1,1,1,8
2371,4,2,2,2,2,1,2,2,2,E1_e
2372,1,2,2,2,2,2,2,1,-99,E1_g
2373,4,2,2,2,2,1,1,2,1,6
2374,2,1,2,2,2,2,2,1,2,7
2375,2,2,2,2,2,2,2,2,1,E1_h
2376,2,2,2,2,2,2,1,2,1,-99
2377,2,2,2,2,2,2,2,1,2,E1_g
2378,2,1,2,2,2,2,2,1,2,1
2379,2,1,2,2,2,2,2,1,1,1
2380,2,1,2,2,2,2,2,1,2,1
2381,2,1,2,2,2,2,2,1,2,7
2382,2,2,2,1,2,2,2,2,2,E1_c
2383,4,1,2,2,2,2,2,2,2,E1_a
2384,1,2,2,2,2,2,2,2,2, 
2385,2,1,2,2,2,2,1,2,2,6
2386,2,1,2,2,2,2,2,2,2,E1_a
2387,2,2,2,2,2,2,1,2,2,E1_f
2388,2,2,1,2,2,2,2,2,2,E1_b
2389,2,1,2,2,2,2,2,1,1,8
2390,4,2,1,2,2,2,2,1,2,7
2391,1,1,2,2,2,2,2,1,2,1
2392,4,1,1,2,2,2,2,2,2,2
2393,1,1,2,2,2,2,2,1,2,1
2394,1,2,2,2,2,2,1,2,2,E1_f
2395,2,1,2,2,2,2,2,2,2,E1_a
2396,4,1,2,2,2,2,2,2,2,E1_a
2397,2,2,2,1,2,2,2,1,2,3
2398,4,2,2,2,2,2,1,2,-98,E1_f
2399,2,2,2,2,1,2,2,1,2,7
2400,2,1,2,2,2,2,2,2,2,E1_a
2401,2,2,2,2,1,2,2,1,2,4
2402,2,1,2,2,2,2,1,2,-98,6
2403,2,2,2,2,2,2,1,2,2,E1_f
2404,4,1,2,2,2,2,2,1,2,7
2405,2,1,2,2,2,2,2,2,2,E1_a
2406,2,1,2,2,2,2,2,2,2,E1_a
2407,2,1,2,2,2,2,2,1,2,1
2408,2,1,2,2,2,2,2,2,2,E1_a
2409,2,1,2,2,2,2,2,1,2,7
2410,2,1,2,2,2,2,2,1,2,1
2411,1,1,1,2,2,2,2,2,2,1
2412,2,1,2,2,2,2,2,2,2,E1_a
2413,4,2,2,2,2,1,2,1,-98,7
2414,2,2,2,2,1,2,2,1,2,4
2415,2,2,2,1,2,2,2,1,2,3
2416,4,2,2,2,2,2,1,2,2,E1_f
2417,2,2,2,2,2,2,1,2,2,E1_f
2418,2,1,2,2,2,2,2,1,2,1
2419,2,2,2,2,2,2,2,1,1,8
2420,2,2,2,2,2,2,1,2,-99,E1_f
2421,2,1,2,2,2,2,2,2,2,E1_a
2422,4,1,2,2,2,2,2,2,2,E1_a
2423,2,2,1,2,2,2,2,1,2,2
2424,2,2,2,2,2,2,1,2,2,E1_f
2425,2,1,2,2,2,2,2,2,2,E1_a
2426,2,1,2,2,2,2,2,1,2,1
2427,2,1,2,2,1,2,2,1,2,7
2428,4,2,2,2,2,2,1,1,1,6
2429,2,1,2,2,2,2,2,2,2,E1_a
2430,2,2,2,2,2,2,1,2,2,E1_f
2431,2,2,2,2,2,2,1,1,1,8
2432,2,2,2,2,2,2,1,2,2,E1_f
2433,2,2,1,2,2,2,2,1,2,7
2434,2,1,2,2,2,2,2,2,2,E1_a
2435,2,1,2,2,2,2,2,2,2,E1_a
2436,4,2,2,2,2,2,1,1,2,6
2437,2,2,2,1,2,2,2,2,2,E1_c
2438,1,1,2,2,2,2,1,1,2,6
2439,4,1,2,2,2,2,2,1,2,7
2440,4,2,2,2,2,2,1,2,2,E1_f
2441,2,1,2,2,2,2,2,1,2,7
2442,1,2,2,2,2,2,2,1,2,E1_g
2443,2,2,2,2,2,2,1,1,2,6
2444,1,2,1,2,1,2,2,2,2,2
2445,2,1,2,2,2,2,2,1,2,1
2446,2,1,2,2,2,2,2,1,2,1
2447,2,1,2,2,2,2,2,1,2,1
2448,2,2,1,2,2,2,2,1,2,2
2449,4,1,2,2,2,2,2,1,2,7
2450,2,1,2,2,2,1,2,2,2,1
2451,4,1,2,2,2,2,2,1,2,1
2452,2,2,2,2,2,-99,2,1,-98,E1_g
2453,2,2,1,2,2,2,2,1,2,7
2454,2,1,1,2,2,2,2,1,1,1
2455,2,2,2,1,1,2,2,1,2,4
2456,5,1,2,2,2,2,2,2,2,E1_a
2457,1,1,2,2,2,2,2,2,2,E1_a
2458,2,2,2,2,2,2,2,1,2,E1_g
2459,2,1,2,2,2,2,2,1,2,1
2460,2,2,2,2,2,2,2,1,2,E1_g
2461,2,1,2,2,2,2,2,2,2,E1_a
2462,5,2,2,2,2,2,1,1,2,6
2463,2,1,2,2,2,2,2,1,2,7
2464,2,1,2,2,2,2,2,2,2,E1_a
2465,2,1,2,2,2,2,2,2,2,E1_a
2466,2,1,2,2,2,2,2,1,2,1
2467,2,1,2,2,2,2,2,2,2,E1_a
2468,2,2,2,2,2,2,1,2,2,E1_f
2469,1,1,2,2,2,2,2,2,2,E1_a
2470,2,2,2,2,2,1,2,2,2,E1_e
2471,4,1,2,2,2,2,2,1,2,1
2472,4,1,2,2,2,2,2,1,2,1
2473,1,1,2,2,2,2,2,2,2,E1_a
2474,2,2,2,2,2,2,1,1,1,8
2475,4,2,2,2,2,2,2,1,2,E1_g
2476,4,1,1,2,2,2,2,2,2,1
2477,4,1,2,2,2,2,2,1,1,8
2478,1,1,2,2,2,2,2,1,-99,1
2479,1,2,2,2,2,2,1,1,1,6
2480,4,1,2,2,2,2,2,1,1,1
2481,4,2,2,2,2,1,2,1,2,5
2482,2,2,2,2,2,2,1,1,2,6
2483,2,1,2,2,2,2,2,1,1,1
2484,2,2,2,2,2,2,2,1,2,E1_g
2485,1,2,2,1,1,2,2,1,2,3
2486,2,2,2,2,2,2,1,2,2,E1_f
2487,1,1,2,2,2,2,2,1,2,1
2488,4,1,2,2,2,2,2,2,2,E1_a
2489,2,2,2,2,2,2,1,1,2,6
2490,2,1,2,2,2,2,2,1,-98,1
2491,2,1,2,2,2,2,2,2,2,E1_a
2492,2,2,2,1,1,2,2,1,-98,3
2493,2,2,2,2,2,1,2,2,2,E1_e
2494,2,2,2,2,2,2,1,1,1,6
2495,2,2,2,2,1,2,2,1,2,7
2496,5,2,2,2,1,2,2,1,1,8
2497,2,1,2,2,2,2,2,2,2,E1_a
2498,5,2,2,2,2,1,1,2,2,6
2499,2,2,2,2,1,2,1,1,2,6
2500,2,1,2,2,2,2,2,1,2,1
2501,1,2,1,1,2,1,2,2,2,2
2502,1,2,2,2,2,2,1,1,2,6
2503,1,2,2,2,2,2,1,1,2,6
2504,2,2,2,2,2,2,2,2,2, 
2505,2,1,2,2,2,2,2,1,2,1
2506,2,2,2,2,2,2,2,1,-99,E1_g
2507,2,2,1,1,2,2,2,2,2,2
2508,1,1,2,2,2,2,2,2,2,E1_a
2509,2,1,2,2,2,2,2,2,2,E1_a
2510,1,1,2,2,2,2,2,2,2,E1_a
2511,1,1,2,2,2,2,2,1,-99,1
2512,2,1,2,2,2,2,2,1,2,1
2513,1,2,1,1,2,2,2,1,2,2
2514,2,1,2,2,2,2,2,1,1,1
2515,1,2,2,1,2,2,2,1,-98,7
2516,2,2,2,1,2,2,2,2,-98,E1_c
2517,2,2,2,2,2,2,1,1,2,6
2518,2,1,2,2,2,2,2,2,1,8
2519,4,1,1,2,2,2,2,1,2,2
2520,2,2,2,2,2,2,1,2,2,E1_f
2521,1,2,2,2,2,2,1,1,2,6
2522,2,1,2,2,2,2,2,2,2,E1_a
2523,4,1,2,2,2,2,2,2,2,E1_a
2524,1,1,2,2,2,2,2,2,2,E1_a
2525,2,2,2,2,2,2,1,1,-99,6
2526,4,2,2,2,2,2,1,2,-99,E1_f
2527,2,1,2,2,2,2,2,2,2,E1_a
2528,2,2,2,2,2,2,1,2,2,E1_f
2529,4,1,2,2,2,2,2,1,2,1
2530,4,1,1,2,2,2,2,1,2,1
2531,4,1,2,2,2,2,2,2,2,E1_a
2532,2,2,2,2,2,2,1,1,1,7
2533,2,2,2,2,2,1,1,1,1,6
2534,4,1,2,2,2,2,2,1,2,7
2535,4,2,1,2,2,2,2,2,2,E1_b
2536,4,1,2,2,2,2,2,1,2,7
2537,2,1,2,2,2,2,2,1,2,1
2538,4,1,2,2,2,2,2,1,2,1
2539,1,1,2,2,2,2,2,2,2,E1_a
2540,4,2,2,2,2,2,1,2,2,E1_f
2541,2,2,2,2,2,2,1,2,2,E1_f
2542,2,1,2,2,2,2,2,2,1,-100
2543,1,2,2,2,2,2,1,1,2,6
2544,2,2,2,2,2,2,1,2,2,E1_f
2545,1,2,2,2,2,1,1,1,2,5
2546,2,2,2,2,2,2,1,2,-99,E1_f
2547,1,2,2,2,2,2,1,2,1,6
2548,2,2,1,2,2,2,2,1,1,7
2549,2,2,2,2,2,2,1,1,1,8
2550,4,1,2,2,2,2,2,1,2,1
2551,4,1,2,2,2,2,2,1,1,1
2552,2,2,2,2,2,2,1,2,2,E1_f
2553,4,2,2,2,2,2,1,1,2,6
2554,1,1,2,2,2,2,2,2,2,E1_a
2555,2,2,1,2,1,2,2,1,2,2
2556,4,1,2,2,2,2,2,2,2,E1_a
2557,2,1,2,2,2,2,2,1,2,1
2558,2,1,2,2,2,2,2,2,2,E1_a
2559,2,2,1,2,2,2,2,2,2,E1_b
2560,4,2,2,2,2,2,1,1,2,6
2561,2,1,2,2,2,2,2,2,2,E1_a
2562,4,1,2,2,2,2,2,2,2,E1_a
2563,4,1,2,2,2,2,2,2,2,E1_a
2564,1,2,2,2,2,2,1,2,2,E1_f
2565,2,1,2,2,2,2,2,1,2,1
2566,1,1,2,2,2,2,2,1,2,1
2567,4,2,2,2,2,2,1,2,-99,E1_f
2568,4,1,2,2,2,2,2,1,2,1
2569,2,1,2,2,2,2,2,1,2,1
2570,2,2,2,2,2,2,1,2,2,E1_f
2571,1,2,2,2,2,2,1,2,1,8
2572,1,1,2,2,2,2,2,2,2,E1_a
2573,2,1,2,2,2,2,2,1,-99,7
2574,2,2,2,2,1,2,2,1,-98,7
2575,2,1,2,2,2,2,2,2,2,E1_a
2576,2,2,2,2,2,2,2,1,1,7
2577,5,2,1,2,2,2,2,1,-99,2
2578,2,2,2,2,2,2,1,2,2,E1_f
2579,2,2,2,1,2,2,2,1,2,7
2580,1,1,2,2,2,2,2,1,2,1
2581,1,2,2,1,2,2,2,2,2,E1_c
2582,1,2,2,2,2,2,1,2,2,E1_f
2583,2,2,2,2,2,2,1,2,-98,E1_f
2584,2,1,1,2,2,2,2,1,2,2
2585,4,2,2,2,2,2,1,2,2,E1_f
2586,2,2,2,2,2,1,1,1,2,6
2587,2,1,2,2,2,2,2,2,2,E1_a
2588,4,1,2,2,2,2,2,2,2,E1_a
2589,2,1,2,2,2,2,2,2,2,E1_a
2590,2,1,2,2,2,2,2,1,2,7
2591,4,2,2,2,2,2,2,1,2,E1_g
2592,4,-99,-99,-99,-99,1,-99,-99,-99,E1_e
2593,2,2,2,2,2,1,2,1,-99,5
2594,2,2,2,2,2,2,1,2,1,6
2595,5,2,2,2,2,2,1,1,-98,7
2596,4,2,2,2,2,1,2,2,2,E1_e
2597,2,1,1,2,2,2,2,1,2,1
2598,1,2,2,2,2,2,2,1,-99,E1_g
2599,4,2,2,2,1,2,2,1,2,7
2600,2,1,2,2,2,2,2,2,2,E1_a
2601,1,1,2,2,2,2,2,1,2,1
2602,2,1,2,2,2,2,2,2,2,E1_a
2603,4,2,2,2,2,2,1,2,2,E1_f
2604,4,2,2,1,2,2,2,2,1,8
2605,4,2,1,2,2,2,2,1,2,7
2606,4,2,2,2,2,2,1,2,2,E1_f
2607,2,1,2,2,2,2,2,1,2,1
2608,1,1,1,2,2,2,2,2,2,1
2609,1,1,2,2,2,2,2,2,2,E1_a
2610,2,1,2,2,2,2,2,1,2,7
2611,1,1,2,2,2,2,2,1,2,7
2612,2,2,2,2,2,2,1,2,2,E1_f
2613,1,2,1,2,2,1,2,2,2,2
2614,4,1,2,2,2,2,2,1,2,1
2615,2,1,1,2,2,2,2,1,2,1
2616,2,2,2,1,2,2,2,1,2,3
2617,2,1,2,2,2,2,2,2,2,E1_a
2618,2,1,2,2,2,2,2,1,2,1
2619,2,1,2,2,2,2,2,2,2,E1_a
2620,2,1,2,2,2,2,2,1,2,1
2621,2,1,2,2,2,2,2,1,2,7
2622,2,2,2,2,2,2,2,1,2,E1_g
2623,2,1,2,2,2,2,2,2,2,E1_a
2624,2,1,2,2,2,2,2,1,2,1
2625,1,1,2,2,2,2,2,1,1,1
2626,2,1,2,2,2,2,2,2,2,E1_a
2627,2,1,2,2,2,2,2,2,2,E1_a
2628,1,2,2,2,2,2,1,2,2,E1_f
2629,2,1,2,2,2,2,2,2,2,E1_a
2630,4,1,2,2,2,2,2,2,2,E1_a
2631,2,1,2,2,2,2,2,2,2,E1_a
2632,2,1,1,2,2,2,2,1,2,7
2633,2,1,2,2,2,2,2,2,2,E1_a
2634,2,1,2,2,2,2,2,2,2,E1_a
2635,4,1,2,2,2,2,2,2,2,E1_a
2636,2,1,2,2,2,2,2,1,-98,1
2637,2,2,2,2,2,2,1,1,2,6
2638,2,1,2,2,2,2,2,1,2,7
2639,2,2,2,2,2,2,1,2,2,E1_f
2640,4,1,2,2,2,2,2,2,2,E1_a
2641,2,1,2,2,2,2,2,1,2,1
2642,4,1,2,2,2,2,2,1,2,1
2643,2,1,2,2,2,2,2,1,2,1
2644,2,2,2,2,1,2,2,1,2,4
2645,2,1,2,2,2,2,2,2,2,E1_a
2646,1,1,2,2,2,2,2,1,2,1
2647,4,1,1,2,2,2,2,1,2,1
2648,2,1,2,2,2,2,2,1,-99,1
2649,2,1,2,2,2,2,2,1,2,1
2650,1,2,2,1,2,2,2,1,2,3
2651,2,2,2,2,2,1,1,1,2,7
2652,4,2,1,2,2,2,2,1,2,2
2653,2,1,2,2,2,2,2,1,2,1
2654,2,2,2,2,2,1,1,1,1,8
2655,2,1,2,2,2,2,2,1,2,7
2656,1,2,2,2,2,2,1,1,1,8
2657,4,1,1,2,2,2,2,1,2,2
2658,1,1,2,2,2,2,2,1,1,8
2659,2,2,2,2,2,2,2,1,2,E1_g
2660,2,2,2,1,2,2,2,1,-99,7
2661,2,1,2,1,1,1,2,2,2,4
2662,2,1,2,2,2,2,2,1,2,7
2663,1,1,2,2,2,2,2,2,2,E1_a
2664,2,1,2,2,2,2,2,1,2,1
2665,2,2,2,1,1,1,1,2,2,6
2666,2,1,2,2,2,2,2,2,2,E1_a
2667,2,1,2,2,2,2,2,1,2,7
2668,2,1,2,2,2,2,2,1,2,1
2669,2,2,2,2,2,1,2,1,-98,5
2670,2,2,2,2,2,2,1,2,2,E1_f
2671,1,1,2,2,2,2,2,2,2,E1_a
2672,2,2,1,2,2,2,2,2,2,E1_b
2673,2,2,2,2,2,2,1,1,2,6
2674,2,1,2,2,2,2,2,2,2,E1_a
2675,2,1,2,2,2,2,2,1,2,1
2676,1,2,2,1,1,2,2,2,-98,4
2677,5,1,2,2,2,2,2,1,2,1
2678,1,1,2,2,2,2,2,2,2,E1_a
2679,2,1,2,2,2,2,2,1,2,7
2680,4,1,2,2,2,2,2,1,2,1
2681,2,2,2,2,2,2,2,1,2,E1_g
2682,2,2,2,1,2,1,2,2,2,3
2683,1,2,2,2,2,2,1,1,1,6
2684,2,2,2,2,2,2,1,2,1,6
2685,4,1,2,2,2,2,2,1,2,1
2686,2,1,2,2,2,2,2,1,2,7
2687,1,2,1,2,1,2,2,2,2,2
2688,2,1,2,2,2,2,2,2,2,E1_a
2689,2,1,2,2,2,2,2,1,2,7
2690,3,-99,2,2,2,2,2,1,2,E1_g
2691,4,2,2,2,2,1,2,1,-99,5
2692,2,2,2,2,2,2,1,2,2,E1_f
2693,2,2,2,1,2,2,2,2,2,E1_c
2694,4,1,2,2,2,2,2,2,2,E1_a
2695,2,2,2,2,1,2,2,1,1,8
2696,4,1,1,2,2,2,2,1,-98,1
2697,4,2,2,2,2,2,2,1,2,E1_g
2698,2,1,2,2,2,2,2,1,2,1
2699,1,1,2,2,2,2,2,2,2,E1_a
2700,2,1,2,2,2,2,2,2,2,E1_a
2701,4,1,2,2,2,2,2,1,2,1
2702,4,2,2,2,2,2,2,1,2,E1_g
2703,2,2,2,2,2,2,1,2,1,6
2704,3,2,1,2,1,2,2,1,2,2
2705,2,2,2,2,2,2,1,2,2,E1_f
2706,2,1,2,2,2,2,2,1,-99,1
2707,2,2,2,2,2,2,1,1,2,7
2708,2,1,2,2,2,2,2,1,2,1
2709,2,1,2,2,2,2,2,1,2,1
2710,2,1,2,2,2,2,2,1,-98,1
2711,2,1,2,2,2,2,2,2,2,E1_a
2712,2,2,2,2,2,2,1,1,2,6
2713,2,1,2,2,2,2,2,2,2,E1_a
2714,2,1,2,2,2,2,2,2,2,E1_a
2715,2,2,2,2,2,1,2,1,2,7
2716,2,1,2,2,2,2,2,2,2,E1_a
2717,2,2,2,2,2,2,1,2,2,E1_f
2718,4,2,2,2,2,1,1,1,2,5
2719,2,2,2,2,2,2,1,2,2,E1_f
2720,2,1,2,2,2,2,2,2,2,E1_a
2721,1,2,2,2,2,2,1,1,2,6
2722,2,1,1,2,2,2,2,1,2,1
2723,4,2,1,2,2,2,2,1,2,7
2724,4,1,2,2,1,2,2,2,1,1
2725,2,1,2,2,2,2,2,2,2,E1_a
2726,2,2,2,1,1,2,2,1,2,7
2727,2,2,2,2,1,2,2,1,2,7
2728,4,1,2,1,2,2,2,1,2,3
2729,1,1,2,1,1,2,2,1,2,1
2730,2,2,2,2,2,2,1,1,1,8
2731,2,1,2,2,2,2,2,1,2,1
2732,2,2,2,2,2,1,2,1,-99,5
2733,1,2,2,2,2,2,1,1,2,6
2734,2,2,2,2,2,2,1,2,2,E1_f
2735,2,1,2,2,2,2,2,2,2,E1_a
2736,2,1,2,2,2,2,2,1,2,1
2737,2,2,2,2,2,2,1,2,2,E1_f
2738,4,2,2,2,2,2,1,2,2,E1_f
2739,1,1,2,2,2,2,2,1,1,7
2740,2,1,2,2,2,2,2,2,2,E1_a
2741,2,1,2,2,2,2,2,2,2,E1_a
2742,4,2,2,1,2,2,2,1,2,3
2743,4,1,1,2,2,2,2,2,2,1
2744,2,2,2,2,1,2,2,2,2,E1_d
2745,4,1,2,2,1,2,2,1,2,4
2746,1,2,1,2,1,2,2,1,2,2
2747,2,2,2,1,2,2,2,1,2,3
2748,4,2,2,1,1,2,2,1,2,7
2749,1,1,2,2,2,2,2,2,2,E1_a
2750,4,2,2,2,2,2,1,1,1,6
2751,4,1,2,2,2,2,2,1,2,1
2752,1,2,2,2,2,2,1,2,2,E1_f
2753,1,2,1,2,2,2,2,1,-99,2
2754,4,2,2,2,2,2,1,2,2,E1_f
2755,1,2,2,2,2,1,1,2,2,6
2756,2,1,2,2,2,2,2,1,2,1
2757,1,2,2,1,2,2,2,1,2,7
2758,2,1,2,1,2,2,2,1,2,1
2759,2,1,1,2,2,2,2,1,2,1
2760,1,1,2,2,2,2,2,1,2,1
2761,2,1,2,2,2,1,2,1,2,1
2762,2,1,2,2,2,2,2,1,2,1
2763,1,2,2,1,2,2,2,1,2,7
2764,4,1,1,2,2,2,2,1,2,1
2765,4,2,2,2,2,2,1,1,1,6
2766,2,1,2,2,2,2,2,1,1,1
2767,2,1,2,2,2,2,2,1,2,1
2768,1,1,2,2,2,2,2,1,2,7
2769,2,1,2,2,2,2,2,1,1,8
2770,1,2,2,2,2,2,1,1,2,6
2771,1,1,2,2,2,2,2,1,2,1
2772,4,1,2,2,2,2,2,1,2,1
2773,2,2,2,2,2,2,1,2,2,E1_f
2774,2,1,2,2,2,2,2,1,2,1
2775,2,1,2,2,2,2,2,1,2,1
2776,2,2,2,2,2,1,2,2,2,E1_e
2777,1,2,2,2,2,1,2,2,1,5
2778,2,2,2,1,2,2,2,2,2,E1_c
2779,2,1,2,2,2,2,2,1,2,7
2780,4,2,2,2,2,2,1,1,1,8
2781,2,2,2,2,2,2,1,2,-98,E1_f
2782,2,1,2,2,2,2,2,2,2,E1_a
2783,2,1,2,2,2,2,2,1,2,7
2784,2,2,2,2,2,2,1,2,2,E1_f
2785,2,1,1,2,2,2,2,2,2,1
2786,1,1,2,2,2,2,2,2,2,E1_a
2787,2,2,2,2,2,2,1,2,-99,E1_f
2788,2,1,2,2,2,2,2,2,2,E1_a
2789,1,2,2,2,2,2,1,1,1,6
2790,2,1,2,2,2,2,2,1,2,1
2791,2,2,2,1,1,2,2,1,2,7
2792,2,2,2,2,2,2,1,2,2,E1_f
2793,2,2,2,2,1,2,1,1,1,8
2794,2,1,2,2,2,2,2,2,2,E1_a
2795,4,1,2,2,2,2,2,2,2,E1_a
2796,2,2,2,2,2,2,1,2,2,E1_f
2797,2,1,2,2,2,2,2,1,2,1
2798,2,1,2,2,2,2,2,2,2,E1_a
2799,2,1,2,2,2,2,2,1,2,1
2800,2,2,2,2,2,2,1,1,2,7
2801,1,2,2,2,2,2,1,1,2,6
2802,1,1,2,2,2,2,2,1,2,1
2803,5,2,2,2,2,2,1,1,2,6
2804,2,2,2,2,2,2,1,1,2,6
2805,2,1,2,2,2,2,2,2,2,E1_a
2806,2,1,2,2,2,2,2,2,2,E1_a
2807,2,1,2,2,2,2,2,1,2,1
2808,2,1,1,2,2,1,2,2,2,1
2809,2,1,2,2,2,2,2,1,2,7
2810,2,2,2,2,2,2,1,2,-99,E1_f
2811,2,1,2,2,2,2,2,1,2,1
2812,4,2,2,2,2,2,1,2,2,E1_f
2813,4,2,2,2,1,1,2,2,2,5
2814,2,1,1,2,2,2,2,2,2,1
2815,2,1,2,2,2,2,2,1,2,1
2816,2,2,2,2,2,2,2,2,1,E1_h
2817,5,1,2,2,2,2,1,1,1,8
2818,2,1,2,2,2,2,2,1,2,7
2819,1,1,2,2,2,2,2,2,2,E1_a
2820,2,1,2,2,2,2,2,2,2,E1_a
2821,2,2,2,2,2,2,1,1,1,6
2822,2,1,2,2,2,2,2,2,2,E1_a
2823,2,1,2,2,2,2,2,2,2,E1_a
2824,1,2,2,1,2,2,2,1,2,3
2825,2,2,2,1,2,2,2,1,2,3
2826,1,2,2,2,2,2,1,2,2,E1_f
2827,1,2,2,1,2,2,2,1,2,7
2828,2,1,2,2,2,2,2,1,2,1
2829,4,1,2,2,2,2,2,2,2,E1_a
2830,4,2,2,2,1,2,1,2,2,6
2831,4,1,2,2,2,2,2,1,2,1
2832,2,1,2,2,2,2,2,1,2,1
2833,2,1,1,2,2,2,2,1,2,1
2834,1,2,2,2,1,1,1,1,-98,6
2835,2,1,2,2,2,2,2,1,1,8
2836,1,1,2,2,2,2,2,2,2,E1_a
2837,2,2,2,2,2,2,1,2,2,E1_f
2838,2,2,1,2,1,2,2,1,2,7
2839,2,2,2,2,2,2,1,2,2,E1_f
2840,2,1,2,2,2,2,2,1,2,7
2841,2,1,2,2,2,2,2,2,2,E1_a
2842,2,1,2,2,2,2,2,2,2,E1_a
2843,2,1,2,2,2,2,2,2,2,E1_a
2844,2,1,2,2,2,2,2,1,2,1
2845,2,2,2,2,1,2,2,2,2,E1_d
2846,2,2,2,1,1,2,2,2,2,3
2847,2,2,2,2,1,2,2,1,2,7
2848,2,1,2,2,2,2,2,1,2,1
2849,4,1,2,2,2,2,2,1,2,1
2850,2,2,2,2,2,2,1,1,1,8
2851,2,1,2,2,2,2,2,2,2,E1_a
2852,2,2,1,1,2,2,2,1,2,2
2853,2,2,2,2,2,1,2,1,2,7
2854,2,1,2,2,2,2,2,1,2,7
2855,1,2,2,2,2,2,1,2,-98,E1_f
2856,2,1,2,2,2,2,2,1,2,7
2857,2,2,2,2,2,2,1,1,-99,6
2858,2,1,2,2,2,2,2,1,-98,1
2859,2,2,2,2,2,2,2,1,2,E1_g
2860,1,2,2,2,2,2,1,2,-98,E1_f
2861,4,2,2,2,1,2,1,2,2,6
2862,2,1,2,2,2,2,2,2,2,E1_a
2863,2,1,2,2,2,2,2,2,2,E1_a
2864,1,1,2,2,2,2,2,2,2,E1_a
2865,2,1,2,2,2,2,2,1,1,8
2866,4,1,2,2,2,2,2,2,2,E1_a
2867,2,2,2,2,2,2,1,2,2,E1_f
2868,2,2,2,2,2,2,2,1,2,E1_g
2869,5,2,2,2,2,2,1,2,2,E1_f
2870,2,1,1,2,2,2,2,1,2,1
2871,4,2,2,2,2,1,1,2,-98,6
2872,1,2,2,2,2,2,1,1,2,7
2873,1,1,2,-98,1,1,-99,1,1,8
2874,2,2,2,2,2,2,2,1,2,E1_g
2875,2,1,2,2,2,2,2,1,2,1
2876,2,1,2,2,2,2,2,1,2,1
2877,4,2,2,2,2,2,1,1,2,6
2878,4,1,2,2,2,2,2,2,2,E1_a
2879,2,2,1,1,2,2,2,2,2,2
2880,2,1,1,2,2,2,2,1,2,1
2881,1,2,2,2,2,2,1,2,2,E1_f
2882,2,1,2,2,2,2,2,1,2,1
2883,2,2,2,2,2,2,1,1,1,6
2884,2,1,2,2,2,2,2,2,2,E1_a
2885,2,2,2,2,2,2,1,1,1,8
2886,5,2,2,2,2,2,1,1,2,7
2887,2,2,2,2,2,2,1,2,2,E1_f
2888,1,2,2,2,1,2,1,1,-98,6
2889,1,1,2,2,2,2,2,2,2,E1_a
2890,2,1,2,2,2,2,2,1,2,1
2891,2,2,2,1,2,2,2,1,2,3
2892,2,2,1,2,2,1,2,1,1,8
2893,1,2,2,2,2,2,1,2,2,E1_f
2894,2,2,2,1,1,2,2,1,2,7
2895,1,2,2,2,2,2,2,1,2,E1_g
2896,2,2,2,2,2,2,1,1,1,8
2897,2,2,2,1,1,2,2,2,2,3
2898,2,2,1,2,1,2,2,1,2,7
2899,2,1,2,2,2,2,2,1,2,1
2900,2,1,2,2,2,2,2,1,1,1
2901,2,2,2,2,2,2,1,1,2,6
2902,4,2,2,2,2,2,1,2,-98,E1_f
2903,4,1,1,2,2,2,2,2,2,1
